x,y,z,ind,surface
58,114,47,25,0.0
58,114,48,25,0.0
58,114,49,25,0.0
58,114,50,25,0.0
58,114,51,25,0.0
58,114,52,25,0.0
58,114,53,25,0.0
58,114,54,25,1.0
58,114,55,25,1.0
58,114,56,39,1.0
58,115,46,25,1.0
58,115,47,25,1.0
58,115,48,25,0.0
58,115,49,25,0.0
58,115,50,25,0.0
58,115,51,25,0.0
58,115,52,25,0.0
58,115,53,25,1.0
58,115,54,25,1.0
58,115,55,25,1.0
58,116,46,25,1.0
58,116,47,25,1.0
58,116,48,25,0.0
58,116,49,25,0.0
58,116,50,25,0.0
58,116,51,25,0.0
58,116,52,25,1.0
58,116,53,25,1.0
58,116,54,25,1.0
58,117,46,25,1.0
58,117,47,25,1.0
58,117,48,25,0.0
58,117,49,25,0.0
58,117,50,25,1.0
58,117,51,25,1.0
58,117,52,25,1.0
58,117,53,25,1.0
58,118,46,25,1.0
58,118,47,25,1.0
58,118,48,25,1.0
58,118,49,25,1.0
58,118,50,25,1.0
58,118,51,25,1.0
58,118,52,25,1.0
58,119,46,25,1.0
58,119,47,25,1.0
58,119,48,25,1.0
58,119,49,25,1.0
58,119,50,25,1.0
58,120,46,25,1.0
58,120,47,25,1.0
58,120,48,25,1.0
58,120,49,25,1.0
59,87,67,156,1.0
59,87,68,156,1.0
59,87,69,156,1.0
59,87,70,156,1.0
59,87,71,156,1.0
59,88,67,156,1.0
59,88,68,156,1.0
59,88,69,156,1.0
59,88,70,156,1.0
59,88,71,156,1.0
59,88,72,156,1.0
59,89,66,156,1.0
59,89,67,156,1.0
59,89,68,156,0.0
59,89,69,156,0.0
59,89,70,156,1.0
59,89,71,156,1.0
59,89,72,156,1.0
59,90,64,162,1.0
59,90,65,162,1.0
59,90,66,156,1.0
59,90,67,156,0.0
59,90,68,156,0.0
59,90,69,156,0.0
59,90,70,156,1.0
59,90,71,156,1.0
59,91,63,162,1.0
59,91,64,162,1.0
59,91,65,162,0.0
59,91,66,156,0.0
59,91,67,156,0.0
59,91,68,156,0.0
59,91,69,156,1.0
59,91,70,156,1.0
59,91,71,156,1.0
59,92,62,159,1.0
59,92,63,162,1.0
59,92,64,162,0.0
59,92,65,162,0.0
59,92,66,156,0.0
59,92,67,156,0.0
59,92,68,156,1.0
59,92,69,156,1.0
59,92,70,156,1.0
59,93,61,159,1.0
59,93,62,159,1.0
59,93,63,150,0.0
59,93,64,162,0.0
59,93,65,148,0.0
59,93,66,156,0.0
59,93,67,156,0.0
59,93,68,156,1.0
59,93,69,156,1.0
59,94,61,159,1.0
59,94,62,159,0.0
59,94,63,150,0.0
59,94,64,149,0.0
59,94,65,148,0.0
59,94,66,148,0.0
59,94,67,156,1.0
59,94,68,156,1.0
59,95,60,159,1.0
59,95,61,159,1.0
59,95,62,159,0.0
59,95,63,150,0.0
59,95,64,149,0.0
59,95,65,149,0.0
59,95,66,149,1.0
59,95,67,156,1.0
59,96,59,19,1.0
59,96,60,19,1.0
59,96,61,19,0.0
59,96,62,19,0.0
59,96,63,19,0.0
59,96,64,19,0.0
59,96,65,19,1.0
59,96,66,19,1.0
59,97,58,165,1.0
59,97,59,165,1.0
59,97,60,165,0.0
59,97,61,165,0.0
59,97,62,165,0.0
59,97,63,165,0.0
59,97,64,165,0.0
59,97,65,165,1.0
59,97,66,165,1.0
59,98,57,118,1.0
59,98,58,165,1.0
59,98,59,165,0.0
59,98,60,165,0.0
59,98,61,165,0.0
59,98,62,165,0.0
59,98,63,165,0.0
59,98,64,165,1.0
59,98,65,165,1.0
59,99,57,118,1.0
59,99,58,118,1.0
59,99,59,165,0.0
59,99,60,165,0.0
59,99,61,165,0.0
59,99,62,165,0.0
59,99,63,165,0.0
59,99,64,165,1.0
59,99,65,165,1.0
59,100,56,118,1.0
59,100,57,118,1.0
59,100,58,118,0.0
59,100,59,118,0.0
59,100,60,165,0.0
59,100,61,165,0.0
59,100,62,165,0.0
59,100,63,165,1.0
59,100,64,165,1.0
59,101,55,118,1.0
59,101,56,118,1.0
59,101,57,118,0.0
59,101,58,118,0.0
59,101,59,118,0.0
59,101,60,118,0.0
59,101,61,165,0.0
59,101,62,165,0.0
59,101,63,165,1.0
59,101,64,165,1.0
59,102,54,118,1.0
59,102,55,118,1.0
59,102,56,118,0.0
59,102,57,118,0.0
59,102,58,118,0.0
59,102,59,118,0.0
59,102,60,118,0.0
59,102,61,118,0.0
59,102,62,165,0.0
59,102,63,165,1.0
59,103,53,24,1.0
59,103,54,118,1.0
59,103,55,118,0.0
59,103,56,118,0.0
59,103,57,118,0.0
59,103,58,118,0.0
59,103,59,118,0.0
59,103,60,118,0.0
59,103,61,118,0.0
59,103,62,118,1.0
59,103,63,165,1.0
59,104,53,24,1.0
59,104,54,118,0.0
59,104,55,118,0.0
59,104,56,118,0.0
59,104,57,118,0.0
59,104,58,118,0.0
59,104,59,118,0.0
59,104,60,118,0.0
59,104,61,118,0.0
59,104,62,118,1.0
59,105,52,24,1.0
59,105,53,24,1.0
59,105,54,24,0.0
59,105,55,118,0.0
59,105,56,118,0.0
59,105,57,118,0.0
59,105,58,117,0.0
59,105,59,117,0.0
59,105,60,117,0.0
59,105,61,117,1.0
59,105,62,117,1.0
59,106,51,24,1.0
59,106,52,24,1.0
59,106,53,24,0.0
59,106,54,24,0.0
59,106,55,24,0.0
59,106,56,118,0.0
59,106,57,117,0.0
59,106,58,117,0.0
59,106,59,117,0.0
59,106,60,117,0.0
59,106,61,117,1.0
59,107,50,25,1.0
59,107,51,25,1.0
59,107,52,25,0.0
59,107,53,25,0.0
59,107,54,25,0.0
59,107,55,25,0.0
59,107,56,117,0.0
59,107,57,117,0.0
59,107,58,117,0.0
59,107,59,117,0.0
59,107,60,117,1.0
59,107,61,117,1.0
59,108,49,25,1.0
59,108,50,25,1.0
59,108,51,25,0.0
59,108,52,25,0.0
59,108,53,25,0.0
59,108,54,25,0.0
59,108,55,117,0.0
59,108,56,117,0.0
59,108,57,117,0.0
59,108,58,117,0.0
59,108,59,117,1.0
59,108,60,117,1.0
59,109,48,30,1.0
59,109,49,30,1.0
59,109,50,30,0.0
59,109,51,30,0.0
59,109,52,30,0.0
59,109,53,40,0.0
59,109,54,40,0.0
59,109,55,39,0.0
59,109,56,39,0.0
59,109,57,117,0.0
59,109,58,117,0.0
59,109,59,117,1.0
59,109,60,117,1.0
59,110,47,30,1.0
59,110,48,30,1.0
59,110,49,30,0.0
59,110,50,30,0.0
59,110,51,30,0.0
59,110,52,30,0.0
59,110,53,40,0.0
59,110,54,40,0.0
59,110,55,39,0.0
59,110,56,39,0.0
59,110,57,117,0.0
59,110,58,117,1.0
59,110,59,117,1.0
59,111,47,30,1.0
59,111,48,30,1.0
59,111,49,30,0.0
59,111,50,30,0.0
59,111,51,30,0.0
59,111,52,30,0.0
59,111,53,40,0.0
59,111,54,40,0.0
59,111,55,39,0.0
59,111,56,39,0.0
59,111,57,117,1.0
59,111,58,117,1.0
59,111,59,117,1.0
59,112,46,30,1.0
59,112,47,30,1.0
59,112,48,30,0.0
59,112,49,30,0.0
59,112,50,30,0.0
59,112,51,30,0.0
59,112,52,30,0.0
59,112,53,40,0.0
59,112,54,40,0.0
59,112,55,39,0.0
59,112,56,39,0.0
59,112,57,117,1.0
59,112,58,117,1.0
59,113,46,30,1.0
59,113,47,30,1.0
59,113,48,30,0.0
59,113,49,30,0.0
59,113,50,30,0.0
59,113,51,30,0.0
59,113,52,30,0.0
59,113,53,40,0.0
59,113,54,40,0.0
59,113,55,39,0.0
59,113,56,39,1.0
59,113,57,117,1.0
59,114,46,30,1.0
59,114,47,30,0.0
59,114,48,30,0.0
59,114,49,30,0.0
59,114,50,30,0.0
59,114,51,30,0.0
59,114,52,30,0.0
59,114,53,40,0.0
59,114,54,40,0.0
59,114,55,39,1.0
59,114,56,39,1.0
59,114,57,117,1.0
59,115,46,30,1.0
59,115,47,30,0.0
59,115,48,30,0.0
59,115,49,30,0.0
59,115,50,30,0.0
59,115,51,30,0.0
59,115,52,30,0.0
59,115,53,40,0.0
59,115,54,40,1.0
59,115,55,39,1.0
59,115,56,39,1.0
59,116,46,30,1.0
59,116,47,30,0.0
59,116,48,30,0.0
59,116,49,30,0.0
59,116,50,30,0.0
59,116,51,30,0.0
59,116,52,30,0.0
59,116,53,40,1.0
59,116,54,40,1.0
59,116,55,39,1.0
59,117,46,30,1.0
59,117,47,30,0.0
59,117,48,30,0.0
59,117,49,30,0.0
59,117,50,30,0.0
59,117,51,30,0.0
59,117,52,30,1.0
59,117,53,40,1.0
59,117,54,40,1.0
59,118,46,30,1.0
59,118,47,30,0.0
59,118,48,30,0.0
59,118,49,30,0.0
59,118,50,30,1.0
59,118,51,30,1.0
59,118,52,30,1.0
59,118,53,40,1.0
59,119,46,30,1.0
59,119,47,30,0.0
59,119,48,30,0.0
59,119,49,30,1.0
59,119,50,30,1.0
59,119,51,30,1.0
59,120,46,30,1.0
59,120,47,30,1.0
59,120,48,30,1.0
59,120,49,30,1.0
59,121,46,30,1.0
59,121,47,30,1.0
60,86,70,156,1.0
60,86,71,156,1.0
60,87,68,156,1.0
60,87,69,156,1.0
60,87,70,156,1.0
60,87,71,156,1.0
60,87,72,156,1.0
60,87,73,156,1.0
60,88,67,169,1.0
60,88,68,156,1.0
60,88,69,156,0.0
60,88,70,156,0.0
60,88,71,156,1.0
60,88,72,156,1.0
60,88,73,156,1.0
60,89,66,169,1.0
60,89,67,169,1.0
60,89,68,156,0.0
60,89,69,156,0.0
60,89,70,156,0.0
60,89,71,156,1.0
60,89,72,156,1.0
60,89,73,156,1.0
60,90,64,162,1.0
60,90,65,162,1.0
60,90,66,169,1.0
60,90,67,169,0.0
60,90,68,156,0.0
60,90,69,156,0.0
60,90,70,156,0.0
60,90,71,156,1.0
60,90,72,156,1.0
60,91,63,162,1.0
60,91,64,162,1.0
60,91,65,162,1.0
60,91,66,169,0.0
60,91,67,169,0.0
60,91,68,156,0.0
60,91,69,156,0.0
60,91,70,156,1.0
60,91,71,156,1.0
60,92,62,160,1.0
60,92,63,162,1.0
60,92,64,162,1.0
60,92,65,162,0.0
60,92,66,169,0.0
60,92,67,169,0.0
60,92,68,156,0.0
60,92,69,156,1.0
60,92,70,156,1.0
60,93,61,160,1.0
60,93,62,160,1.0
60,93,63,150,0.0
60,93,64,162,0.0
60,93,65,169,0.0
60,93,66,169,0.0
60,93,67,169,0.0
60,93,68,156,1.0
60,93,69,156,1.0
60,94,61,160,1.0
60,94,62,160,1.0
60,94,63,150,0.0
60,94,64,149,0.0
60,94,65,148,0.0
60,94,66,169,0.0
60,94,67,169,1.0
60,94,68,156,1.0
60,95,60,160,1.0
60,95,61,160,1.0
60,95,62,160,0.0
60,95,63,150,0.0
60,95,64,149,0.0
60,95,65,149,0.0
60,95,66,149,1.0
60,95,67,169,1.0
60,96,59,160,1.0
60,96,60,160,1.0
60,96,61,160,0.0
60,96,62,160,0.0
60,96,63,19,0.0
60,96,64,19,0.0
60,96,65,19,1.0
60,96,66,19,1.0
60,97,58,160,1.0
60,97,59,160,1.0
60,97,60,160,0.0
60,97,61,160,0.0
60,97,62,160,0.0
60,97,63,165,0.0
60,97,64,165,0.0
60,97,65,165,1.0
60,98,58,160,1.0
60,98,59,160,0.0
60,98,60,160,0.0
60,98,61,160,0.0
60,98,62,160,0.0
60,98,63,165,0.0
60,98,64,165,1.0
60,98,65,165,1.0
60,99,57,118,1.0
60,99,58,118,1.0
60,99,59,160,0.0
60,99,60,160,0.0
60,99,61,160,0.0
60,99,62,160,0.0
60,99,63,165,0.0
60,99,64,165,1.0
60,100,56,118,1.0
60,100,57,118,1.0
60,100,58,118,0.0
60,100,59,118,0.0
60,100,60,160,0.0
60,100,61,160,0.0
60,100,62,160,0.0
60,100,63,165,1.0
60,100,64,165,1.0
60,101,55,115,1.0
60,101,56,118,1.0
60,101,57,118,0.0
60,101,58,118,0.0
60,101,59,118,0.0
60,101,60,118,0.0
60,101,61,160,0.0
60,101,62,160,0.0
60,101,63,165,1.0
60,102,54,24,1.0
60,102,55,115,1.0
60,102,56,118,0.0
60,102,57,118,0.0
60,102,58,118,0.0
60,102,59,118,0.0
60,102,60,118,0.0
60,102,61,118,0.0
60,102,62,160,0.0
60,102,63,165,1.0
60,103,53,24,1.0
60,103,54,24,1.0
60,103,55,115,1.0
60,103,56,118,0.0
60,103,57,118,0.0
60,103,58,118,0.0
60,103,59,118,0.0
60,103,60,118,0.0
60,103,61,118,0.0
60,103,62,118,1.0
60,103,63,165,1.0
60,104,53,24,1.0
60,104,54,24,1.0
60,104,55,118,0.0
60,104,56,118,0.0
60,104,57,118,0.0
60,104,58,118,0.0
60,104,59,118,0.0
60,104,60,118,0.0
60,104,61,118,0.0
60,104,62,118,1.0
60,105,52,24,1.0
60,105,53,24,1.0
60,105,54,24,0.0
60,105,55,24,0.0
60,105,56,118,0.0
60,105,57,118,0.0
60,105,58,117,0.0
60,105,59,117,0.0
60,105,60,117,0.0
60,105,61,117,1.0
60,105,62,117,1.0
60,106,51,24,1.0
60,106,52,24,1.0
60,106,53,24,0.0
60,106,54,24,0.0
60,106,55,24,0.0
60,106,56,24,0.0
60,106,57,24,0.0
60,106,58,117,0.0
60,106,59,117,0.0
60,106,60,117,0.0
60,106,61,117,1.0
60,106,62,117,1.0
60,107,50,24,1.0
60,107,51,24,1.0
60,107,52,24,0.0
60,107,53,24,0.0
60,107,54,24,0.0
60,107,55,24,0.0
60,107,56,39,0.0
60,107,57,117,0.0
60,107,58,117,0.0
60,107,59,117,0.0
60,107,60,117,1.0
60,107,61,117,1.0
60,108,49,24,1.0
60,108,50,24,1.0
60,108,51,24,0.0
60,108,52,24,0.0
60,108,53,24,0.0
60,108,54,24,0.0
60,108,55,39,0.0
60,108,56,39,0.0
60,108,57,117,0.0
60,108,58,117,0.0
60,108,59,117,0.0
60,108,60,117,1.0
60,108,61,117,1.0
60,109,48,30,1.0
60,109,49,30,1.0
60,109,50,30,0.0
60,109,51,30,0.0
60,109,52,30,0.0
60,109,53,40,0.0
60,109,54,40,0.0
60,109,55,39,0.0
60,109,56,39,0.0
60,109,57,39,0.0
60,109,58,117,0.0
60,109,59,117,1.0
60,109,60,117,1.0
60,110,47,30,1.0
60,110,48,30,1.0
60,110,49,30,0.0
60,110,50,30,0.0
60,110,51,30,0.0
60,110,52,30,0.0
60,110,53,40,0.0
60,110,54,40,0.0
60,110,55,39,0.0
60,110,56,39,0.0
60,110,57,39,0.0
60,110,58,117,0.0
60,110,59,117,1.0
60,111,47,30,1.0
60,111,48,30,0.0
60,111,49,30,0.0
60,111,50,30,0.0
60,111,51,30,0.0
60,111,52,30,0.0
60,111,53,40,0.0
60,111,54,40,0.0
60,111,55,39,0.0
60,111,56,39,0.0
60,111,57,39,0.0
60,111,58,117,1.0
60,111,59,117,1.0
60,112,46,30,1.0
60,112,47,30,1.0
60,112,48,30,0.0
60,112,49,30,0.0
60,112,50,30,0.0
60,112,51,30,0.0
60,112,52,30,0.0
60,112,53,40,0.0
60,112,54,40,0.0
60,112,55,39,0.0
60,112,56,39,0.0
60,112,57,39,1.0
60,112,58,117,1.0
60,113,46,30,1.0
60,113,47,30,0.0
60,113,48,30,0.0
60,113,49,30,0.0
60,113,50,30,0.0
60,113,51,30,0.0
60,113,52,30,0.0
60,113,53,40,0.0
60,113,54,40,0.0
60,113,55,39,0.0
60,113,56,39,0.0
60,113,57,39,1.0
60,113,58,117,1.0
60,114,46,30,1.0
60,114,47,30,0.0
60,114,48,30,0.0
60,114,49,30,0.0
60,114,50,30,0.0
60,114,51,30,0.0
60,114,52,30,0.0
60,114,53,40,0.0
60,114,54,40,0.0
60,114,55,39,0.0
60,114,56,39,1.0
60,114,57,39,1.0
60,115,45,30,1.0
60,115,46,30,1.0
60,115,47,30,0.0
60,115,48,30,0.0
60,115,49,30,0.0
60,115,50,30,0.0
60,115,51,30,0.0
60,115,52,30,0.0
60,115,53,40,0.0
60,115,54,40,0.0
60,115,55,39,1.0
60,115,56,39,1.0
60,116,45,30,1.0
60,116,46,30,1.0
60,116,47,30,0.0
60,116,48,30,0.0
60,116,49,30,0.0
60,116,50,30,0.0
60,116,51,30,0.0
60,116,52,30,0.0
60,116,53,40,0.0
60,116,54,40,1.0
60,116,55,39,1.0
60,117,45,30,1.0
60,117,46,30,1.0
60,117,47,30,0.0
60,117,48,30,0.0
60,117,49,30,0.0
60,117,50,30,0.0
60,117,51,30,0.0
60,117,52,30,0.0
60,117,53,40,1.0
60,117,54,40,1.0
60,118,44,30,1.0
60,118,45,30,1.0
60,118,46,30,1.0
60,118,47,30,0.0
60,118,48,30,0.0
60,118,49,30,0.0
60,118,50,30,0.0
60,118,51,30,1.0
60,118,52,30,1.0
60,118,53,40,1.0
60,119,44,30,1.0
60,119,45,30,1.0
60,119,46,30,1.0
60,119,47,30,0.0
60,119,48,30,0.0
60,119,49,30,1.0
60,119,50,30,1.0
60,119,51,30,1.0
60,120,45,30,1.0
60,120,46,30,1.0
60,120,47,30,1.0
60,120,48,30,1.0
60,120,49,30,1.0
60,121,45,30,1.0
60,121,46,30,1.0
60,121,47,30,1.0
61,86,70,168,1.0
61,86,71,168,1.0
61,86,72,168,1.0
61,87,68,168,1.0
61,87,69,168,1.0
61,87,70,168,1.0
61,87,71,168,1.0
61,87,72,168,1.0
61,87,73,168,1.0
61,87,74,4,1.0
61,88,67,169,1.0
61,88,68,168,1.0
61,88,69,168,1.0
61,88,70,168,0.0
61,88,71,168,0.0
61,88,72,168,0.0
61,88,73,168,1.0
61,88,74,168,1.0
61,89,66,169,1.0
61,89,67,169,1.0
61,89,68,168,1.0
61,89,69,168,0.0
61,89,70,168,0.0
61,89,71,168,0.0
61,89,72,168,1.0
61,89,73,168,1.0
61,89,74,168,1.0
61,90,65,169,1.0
61,90,66,169,1.0
61,90,67,169,0.0
61,90,68,168,0.0
61,90,69,168,0.0
61,90,70,168,0.0
61,90,71,168,1.0
61,90,72,168,1.0
61,90,73,168,1.0
61,91,64,162,1.0
61,91,65,169,1.0
61,91,66,169,0.0
61,91,67,169,0.0
61,91,68,168,0.0
61,91,69,168,0.0
61,91,70,168,1.0
61,91,71,168,1.0
61,91,72,168,1.0
61,92,62,160,1.0
61,92,63,162,1.0
61,92,64,162,1.0
61,92,65,169,0.0
61,92,66,169,0.0
61,92,67,169,0.0
61,92,68,168,0.0
61,92,69,168,1.0
61,92,70,168,1.0
61,93,62,160,1.0
61,93,63,150,0.0
61,93,64,169,0.0
61,93,65,169,0.0
61,93,66,169,0.0
61,93,67,169,0.0
61,93,68,168,1.0
61,93,69,168,1.0
61,94,61,146,1.0
61,94,62,160,1.0
61,94,63,150,0.0
61,94,64,149,0.0
61,94,65,169,0.0
61,94,66,169,0.0
61,94,67,169,1.0
61,94,68,168,1.0
61,95,60,146,1.0
61,95,61,146,1.0
61,95,62,160,0.0
61,95,63,150,0.0
61,95,64,149,0.0
61,95,65,149,0.0
61,95,66,169,1.0
61,95,67,169,1.0
61,96,59,146,1.0
61,96,60,146,1.0
61,96,61,146,1.0
61,96,62,160,0.0
61,96,63,18,0.0
61,96,64,18,0.0
61,96,65,18,1.0
61,96,66,169,1.0
61,97,58,146,1.0
61,97,59,146,1.0
61,97,60,146,0.0
61,97,61,146,0.0
61,97,62,160,0.0
61,97,63,165,0.0
61,97,64,165,1.0
61,97,65,165,1.0
61,98,58,146,1.0
61,98,59,146,1.0
61,98,60,146,0.0
61,98,61,146,0.0
61,98,62,160,0.0
61,98,63,165,0.0
61,98,64,165,1.0
61,98,65,165,1.0
61,99,57,115,1.0
61,99,58,146,1.0
61,99,59,146,0.0
61,99,60,146,0.0
61,99,61,146,0.0
61,99,62,160,0.0
61,99,63,165,0.0
61,99,64,165,1.0
61,100,56,115,1.0
61,100,57,115,1.0
61,100,58,115,0.0
61,100,59,146,0.0
61,100,60,146,0.0
61,100,61,146,0.0
61,100,62,160,0.0
61,100,63,165,1.0
61,100,64,165,1.0
61,101,55,115,1.0
61,101,56,115,1.0
61,101,57,115,1.0
61,101,58,115,0.0
61,101,59,115,0.0
61,101,60,146,0.0
61,101,61,146,0.0
61,101,62,160,0.0
61,101,63,165,1.0
61,102,55,115,1.0
61,102,56,115,1.0
61,102,57,115,0.0
61,102,58,115,0.0
61,102,59,115,0.0
61,102,60,115,0.0
61,102,61,146,0.0
61,102,62,160,0.0
61,102,63,165,1.0
61,103,54,115,1.0
61,103,55,115,1.0
61,103,56,115,0.0
61,103,57,115,0.0
61,103,58,115,0.0
61,103,59,115,0.0
61,103,60,115,0.0
61,103,61,115,0.0
61,103,62,115,1.0
61,103,63,165,1.0
61,104,53,24,1.0
61,104,54,24,1.0
61,104,55,115,0.0
61,104,56,118,0.0
61,104,57,118,0.0
61,104,58,118,0.0
61,104,59,118,0.0
61,104,60,118,0.0
61,104,61,118,0.0
61,104,62,118,1.0
61,104,63,118,1.0
61,105,52,24,1.0
61,105,53,24,1.0
61,105,54,24,0.0
61,105,55,24,0.0
61,105,56,118,0.0
61,105,57,118,0.0
61,105,58,117,0.0
61,105,59,117,0.0
61,105,60,117,0.0
61,105,61,117,0.0
61,105,62,117,1.0
61,106,51,24,1.0
61,106,52,24,1.0
61,106,53,24,0.0
61,106,54,24,0.0
61,106,55,24,0.0
61,106,56,39,0.0
61,106,57,39,0.0
61,106,58,117,0.0
61,106,59,117,0.0
61,106,60,117,0.0
61,106,61,117,1.0
61,106,62,117,1.0
61,107,50,24,1.0
61,107,51,24,1.0
61,107,52,24,0.0
61,107,53,24,0.0
61,107,54,24,0.0
61,107,55,39,0.0
61,107,56,39,0.0
61,107,57,39,0.0
61,107,58,117,0.0
61,107,59,117,0.0
61,107,60,117,0.0
61,107,61,117,1.0
61,108,49,30,1.0
61,108,50,30,1.0
61,108,51,30,0.0
61,108,52,30,0.0
61,108,53,40,0.0
61,108,54,40,0.0
61,108,55,39,0.0
61,108,56,39,0.0
61,108,57,39,0.0
61,108,58,117,0.0
61,108,59,117,0.0
61,108,60,117,1.0
61,108,61,117,1.0
61,109,48,30,1.0
61,109,49,30,1.0
61,109,50,30,0.0
61,109,51,30,0.0
61,109,52,30,0.0
61,109,53,40,0.0
61,109,54,40,0.0
61,109,55,39,0.0
61,109,56,39,0.0
61,109,57,39,0.0
61,109,58,39,0.0
61,109,59,39,1.0
61,109,60,39,1.0
61,110,47,30,1.0
61,110,48,30,1.0
61,110,49,30,0.0
61,110,50,30,0.0
61,110,51,30,0.0
61,110,52,30,0.0
61,110,53,40,0.0
61,110,54,40,0.0
61,110,55,39,0.0
61,110,56,39,0.0
61,110,57,39,0.0
61,110,58,39,0.0
61,110,59,39,1.0
61,110,60,39,1.0
61,111,47,30,1.0
61,111,48,30,1.0
61,111,49,30,0.0
61,111,50,30,0.0
61,111,51,30,0.0
61,111,52,30,0.0
61,111,53,40,0.0
61,111,54,40,0.0
61,111,55,39,0.0
61,111,56,39,0.0
61,111,57,39,0.0
61,111,58,39,1.0
61,111,59,39,1.0
61,111,60,39,1.0
61,112,46,30,1.0
61,112,47,30,1.0
61,112,48,30,0.0
61,112,49,30,0.0
61,112,50,30,0.0
61,112,51,30,0.0
61,112,52,30,0.0
61,112,53,40,0.0
61,112,54,40,0.0
61,112,55,39,0.0
61,112,56,39,0.0
61,112,57,39,0.0
61,112,58,39,1.0
61,112,59,39,1.0
61,113,46,30,1.0
61,113,47,30,0.0
61,113,48,30,0.0
61,113,49,30,0.0
61,113,50,30,0.0
61,113,51,30,0.0
61,113,52,30,0.0
61,113,53,40,0.0
61,113,54,40,0.0
61,113,55,39,0.0
61,113,56,39,0.0
61,113,57,39,1.0
61,113,58,39,1.0
61,114,45,30,1.0
61,114,46,30,1.0
61,114,47,30,0.0
61,114,48,30,0.0
61,114,49,30,0.0
61,114,50,30,0.0
61,114,51,30,0.0
61,114,52,30,0.0
61,114,53,40,0.0
61,114,54,40,0.0
61,114,55,39,0.0
61,114,56,39,1.0
61,114,57,39,1.0
61,115,45,30,1.0
61,115,46,30,1.0
61,115,47,30,0.0
61,115,48,30,0.0
61,115,49,30,0.0
61,115,50,30,0.0
61,115,51,30,0.0
61,115,52,30,0.0
61,115,53,40,0.0
61,115,54,40,0.0
61,115,55,39,1.0
61,115,56,39,1.0
61,116,45,30,1.0
61,116,46,30,0.0
61,116,47,30,0.0
61,116,48,30,0.0
61,116,49,30,0.0
61,116,50,30,0.0
61,116,51,30,0.0
61,116,52,30,0.0
61,116,53,40,0.0
61,116,54,40,1.0
61,116,55,39,1.0
61,117,44,30,1.0
61,117,45,30,1.0
61,117,46,30,0.0
61,117,47,30,0.0
61,117,48,30,0.0
61,117,49,30,0.0
61,117,50,30,0.0
61,117,51,30,0.0
61,117,52,30,0.0
61,117,53,40,1.0
61,117,54,40,1.0
61,118,44,30,1.0
61,118,45,30,1.0
61,118,46,30,0.0
61,118,47,30,0.0
61,118,48,30,0.0
61,118,49,30,0.0
61,118,50,30,0.0
61,118,51,30,1.0
61,118,52,30,1.0
61,118,53,40,1.0
61,119,44,30,1.0
61,119,45,30,1.0
61,119,46,30,0.0
61,119,47,30,0.0
61,119,48,30,0.0
61,119,49,30,1.0
61,119,50,30,1.0
61,119,51,30,1.0
61,120,44,30,1.0
61,120,45,30,1.0
61,120,46,30,0.0
61,120,47,30,1.0
61,120,48,30,1.0
61,120,49,30,1.0
61,121,45,30,1.0
61,121,46,30,1.0
61,121,47,30,1.0
61,121,48,30,1.0
62,86,70,161,1.0
62,86,71,161,1.0
62,86,72,4,1.0
62,86,73,4,1.0
62,86,74,4,1.0
62,87,69,161,1.0
62,87,70,161,1.0
62,87,71,161,0.0
62,87,72,161,1.0
62,87,73,4,1.0
62,87,74,4,1.0
62,87,75,4,1.0
62,88,68,161,1.0
62,88,69,161,1.0
62,88,70,161,0.0
62,88,71,161,0.0
62,88,72,161,0.0
62,88,73,161,0.0
62,88,74,4,1.0
62,88,75,4,1.0
62,89,66,161,1.0
62,89,67,161,1.0
62,89,68,161,1.0
62,89,69,161,0.0
62,89,70,161,0.0
62,89,71,161,0.0
62,89,72,161,0.0
62,89,73,161,1.0
62,89,74,161,1.0
62,89,75,4,1.0
62,90,65,161,1.0
62,90,66,161,1.0
62,90,67,161,0.0
62,90,68,161,0.0
62,90,69,161,0.0
62,90,70,161,0.0
62,90,71,161,0.0
62,90,72,161,1.0
62,90,73,161,1.0
62,91,64,161,1.0
62,91,65,161,1.0
62,91,66,161,1.0
62,91,67,161,0.0
62,91,68,161,0.0
62,91,69,161,0.0
62,91,70,161,1.0
62,91,71,161,1.0
62,91,72,161,1.0
62,92,62,146,1.0
62,92,63,18,1.0
62,92,64,161,1.0
62,92,65,161,1.0
62,92,66,161,0.0
62,92,67,161,0.0
62,92,68,161,0.0
62,92,69,161,1.0
62,92,70,161,1.0
62,93,62,146,1.0
62,93,63,18,1.0
62,93,64,161,0.0
62,93,65,161,0.0
62,93,66,161,0.0
62,93,67,161,0.0
62,93,68,161,1.0
62,93,69,161,1.0
62,94,61,146,1.0
62,94,62,146,1.0
62,94,63,18,0.0
62,94,64,18,0.0
62,94,65,161,0.0
62,94,66,161,0.0
62,94,67,161,1.0
62,94,68,161,1.0
62,95,61,146,1.0
62,95,62,146,1.0
62,95,63,18,0.0
62,95,64,18,0.0
62,95,65,18,0.0
62,95,66,161,1.0
62,95,67,161,1.0
62,96,59,146,1.0
62,96,60,146,1.0
62,96,61,146,1.0
62,96,62,18,0.0
62,96,63,18,0.0
62,96,64,18,0.0
62,96,65,18,1.0
62,96,66,18,1.0
62,97,59,146,1.0
62,97,60,146,1.0
62,97,61,146,0.0
62,97,62,18,0.0
62,97,63,18,0.0
62,97,64,18,1.0
62,97,65,18,1.0
62,98,58,146,1.0
62,98,59,146,1.0
